CountryName;CountryCode;IndicatorName;IndicatorCode;Year;Value
Madagascar;MDG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;13.751
Malawi;MWI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;5.773
Malaysia;MYS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;32.729
Maldives;MDV;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;11.698
Mali;MLI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;13.971
Malta;MLT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;89.690
Marshall Islands;MHL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;50.861
Mauritania;MRT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;13.554
Mauritius;MUS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;41.008
Mexico;MEX;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;58.229
Micronesia, Fed. Sts.;FSM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;24.551
Moldova;MDA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;31.189
Monaco;MCO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;100.000
Mongolia;MNG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;44.336
Montenegro;MNE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;25.955
Morocco;MAR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;33.946
Mozambique;MOZ;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;6.720
Myanmar;MMR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;22.449
Namibia;NAM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;21.852
Nepal;NPL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;3.911
Netherlands;NLD;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;61.481
New Caledonia;NCL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;50.442
New Zealand;NZL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;80.695
Nicaragua;NIC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;46.160
Niger;NER;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;8.339
Nigeria;NGA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;17.513
Northern Mariana Islands;MNP;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;67.384
Norway;NOR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;63.881
Oman;OMN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;28.093
Pakistan;PAK;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;24.552
Palau;PLW;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;59.429
Panama;PAN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;47.038
Papua New Guinea;PNG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;8.649
Paraguay;PRY;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;36.900
Peru;PER;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;56.309
Philippines;PHL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;32.672
Poland;POL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;51.726
Portugal;PRT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;38.414
Puerto Rico;PRI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;57.077
Qatar;QAT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;88.103
Romania;ROM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;39.822
Russian Federation;RUS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;61.638
Rwanda;RWA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;3.129
Samoa;WSM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;20.097
San Marino;SMR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;58.735
Sao Tome and Principe;STP;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;27.861
Saudi Arabia;SAU;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;46.655
Senegal;SEN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;29.247
Seychelles;SYC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;37.846
Sierra Leone;SLE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;23.218
Singapore;SGP;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;100.000
Sint Maarten (Dutch part);SXM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;100.000
Slovak Republic;SVK;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;40.243
Slovenia;SVN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;36.081
Solomon Islands;SLB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;8.670
Somalia;SOM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;22.115
South Africa;ZAF;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;47.704
South Sudan;SSD;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;8.645
Spain;ESP;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;65.108
Sri Lanka;LKA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;19.125
St. Kitts and Nevis;KNA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;33.567
St. Lucia;LCA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;23.654
St. Vincent and the Grenadines;VCT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;30.187
Sudan;SDN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;15.848
Suriname;SUR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;46.180
Swaziland;SWZ;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;9.001
Sweden;SWE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;80.287
Switzerland;CHE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;56.742
Syrian Arab Republic;SYR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;42.671
Tajikistan;TJK;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;36.777
Tanzania;TZA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;7.311
Thailand;THA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;20.668
Timor-Leste;TMP;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;12.566
Togo;TGO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;20.098
Tonga;TON;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;20.157
Trinidad and Tobago;TTO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;12.268
Tunisia;TUN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;42.662
Turkey;TUR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;37.401
Turkmenistan;TKM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;47.721
Turks and Caicos Islands;TCA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;50.763
Tuvalu;TUV;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;21.392
Uganda;UGA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;6.562
Ukraine;UKR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;54.042
United Arab Emirates;ARE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;79.800
United Kingdom;GBR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;77.259
United States;USA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;73.333
Uruguay;URY;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;82.164
Uzbekistan;UZB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;36.354
Vanuatu;VUT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;12.120
Venezuela, RB;VEN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;70.920
Vietnam;VNM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;17.911
Virgin Islands (U.S.);VIR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;68.378
Yemen, Rep.;YEM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;12.815
Zambia;ZMB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;29.370
Zimbabwe;ZWE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1969;16.880
Arab World;ARB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;38.777
Caribbean small states;CSS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;34.264
Central Europe and the Baltics;CEB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;50.780
East Asia & Pacific (all income levels);EAS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;24.841
East Asia & Pacific (developing only);EAP;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;18.775
Euro area;EMU;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;67.147
Europe & Central Asia (all income levels);ECS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;60.776
Europe & Central Asia (developing only);ECA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;45.065
European Union;EUU;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;65.677
Fragile and conflict affected situations;FCS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;23.477
Heavily indebted poor countries (HIPC);HPC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;16.242
High income;HIC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;68.345
High income: nonOECD;NOC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;64.678
High income: OECD;OEC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;69.255
Latin America & Caribbean (all income levels);LCN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;57.039
Latin America & Caribbean (developing only);LAC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;53.217
Least developed countries: UN classification;LDC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;12.807
Low & middle income;LMY;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;24.558
Low income;LIC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;15.255
Lower middle income;LMC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;22.504
Middle East & North Africa (all income levels);MEA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;42.636
Middle East & North Africa (developing only);MNA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;40.924
Middle income;MIC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;25.307
North America;NAC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;73.802
OECD members;OED;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;67.446
Other small states;OSS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;20.379
Pacific island small states;PSS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;26.089
Small states;SST;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;25.626
South Asia;SAS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;18.657
Sub-Saharan Africa (all income levels);SSF;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;18.031
Sub-Saharan Africa (developing only);SSA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;18.018
Upper middle income;UMC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;27.896
World;WLD;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;36.528
Afghanistan;AFG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;11.529
Albania;ALB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;31.740
Algeria;DZA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;39.500
American Samoa;ASM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;70.384
Andorra;ADO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;80.155
Angola;AGO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;14.957
Antigua and Barbuda;ATG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;33.819
Argentina;ARG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;78.880
Armenia;ARM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;59.864
Aruba;ABW;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;50.624
Australia;AUS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;85.265
Austria;AUT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;65.258
Azerbaijan;AZE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;50.008
Bahamas, The;BHS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;66.764
Bahrain;BHR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;83.775
Bangladesh;BGD;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;7.593
Barbados;BRB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;37.539
Belarus;BLR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;44.010
Belgium;BEL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;93.843
Belize;BLZ;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;50.963
Benin;BEN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;16.691
Bermuda;BMU;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;100.000
Bhutan;BTN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;6.089
Bolivia;BOL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;39.776
Bosnia and Herzegovina;BIH;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;27.201
Botswana;BWA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;7.834
Brazil;BRA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;55.909
Brunei Darussalam;BRN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;61.675
Bulgaria;BGR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;52.300
Burkina Faso;BFA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;5.746
Burundi;BDI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;2.845
Cabo Verde;CPV;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;19.559
Cambodia;KHM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;15.970
Cameroon;CMR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;20.300
Canada;CAN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;75.654
Cayman Islands;CYM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;100.000
Central African Republic;CAF;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;27.492
Chad;TCD;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;11.568
Channel Islands;CHI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;36.088
Chile;CHL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;75.227
China;CHN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;17.400
Colombia;COL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;54.820
Comoros;COM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;19.390
Congo, Dem. Rep.;ZAR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;24.608
Congo, Rep.;COG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;39.129
Costa Rica;CRI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;38.827
Cote d'Ivoire;CIV;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;28.163
Croatia;HRV;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;40.196
Cuba;CUB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;60.266
Curacao;CUW;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;78.448
Cyprus;CYP;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;40.761
Czech Republic;CZE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;64.402
Denmark;DNK;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;79.737
Djibouti;DJI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;61.777
Dominica;DMA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;38.683
Dominican Republic;DOM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;40.209
Ecuador;ECU;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;39.278
Egypt, Arab Rep.;EGY;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;41.477
El Salvador;SLV;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;39.402
Equatorial Guinea;GNQ;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;26.954
Eritrea;ERI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;12.593
Estonia;EST;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;64.947
Ethiopia;ETH;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;8.588
Faeroe Islands;FRO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;27.951
Fiji;FJI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;34.758
Finland;FIN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;63.704
France;FRA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;71.055
French Polynesia;PYF;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;55.162
Gabon;GAB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;32.000
Gambia, The;GMB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;19.496
Georgia;GEO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;48.006
Germany;DEU;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;72.274
Ghana;GHA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;28.958
Greece;GRC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;64.220
Greenland;GRL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;72.744
Grenada;GRD;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;32.212
Guam;GUM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;61.920
Guatemala;GTM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;35.545
Guinea;GIN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;15.977
Guinea-Bissau;GNB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;15.132
Guyana;GUY;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;29.425
Haiti;HTI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;19.762
Honduras;HND;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;28.902
Hong Kong SAR, China;HKG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;87.729
Hungary;HUN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;60.112
Iceland;ISL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;84.900
India;IND;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;19.760
Indonesia;IDN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;17.071
Iran, Islamic Rep.;IRN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;41.212
Iraq;IRQ;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;56.154
Ireland;IRL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;51.722
Isle of Man;IMY;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;55.831
Israel;ISR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;84.195
Italy;ITA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;64.272
Jamaica;JAM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;41.324
Japan;JPN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;71.877
Jordan;JOR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;55.971
Kazakhstan;KAZ;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;50.236
Kenya;KEN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;10.295
Kiribati;KIR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;24.088
Korea, Dem. Rep.;PRK;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;54.200
Korea, Rep.;KOR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;40.704
Kuwait;KWT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;85.661
Kyrgyz Republic;KGZ;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;37.466
Lao PDR;LAO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;9.625
Latvia;LVA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;60.713
Lebanon;LBN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;59.475
Lesotho;LSO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;8.608
Liberia;LBR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;26.025
Libya;LBY;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;49.671
Liechtenstein;LIE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;18.453
Lithuania;LTU;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;49.555
Luxembourg;LUX;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;74.374
Macao SAR, China;MAC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;97.032
Macedonia, FYR;MKD;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;47.079
Madagascar;MDG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;14.100
Malawi;MWI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;6.053
Malaysia;MYS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;33.454
Maldives;MDV;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;11.893
Mali;MLI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;14.330
Malta;MLT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;89.699
Marshall Islands;MHL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;53.492
Mauritania;MRT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;14.564
Mauritius;MUS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;42.032
Mexico;MEX;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;59.021
Micronesia, Fed. Sts.;FSM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;24.808
Moldova;MDA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;32.068
Monaco;MCO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;100.000
Mongolia;MNG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;45.052
Montenegro;MNE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;26.853
Morocco;MAR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;34.477
Mozambique;MOZ;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;6.979
Myanmar;MMR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;22.830
Namibia;NAM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;22.292
Nepal;NPL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;3.956
Netherlands;NLD;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;61.663
New Caledonia;NCL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;51.232
New Zealand;NZL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;81.106
Nicaragua;NIC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;47.030
Niger;NER;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;8.794
Nigeria;NGA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;17.760
Northern Mariana Islands;MNP;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;70.062
Norway;NOR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;65.396
Oman;OMN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1970;29.665
